Date,Cardano,Bitcoin Cash,Binance Coin,Bitcoin,Dogecoin,Ethereum,Chainlink,Litecoin,Decentraland,Tron,Tether,Xrp,Indice Marché,Size,Momentum,Volatilité,Liquidité,SP500,VIX,Euro Stoxx 50,CAC40,Or,Silver,Crude Oil,Treasury Yield
2018-01-15,-0.02951033984874729,-0.059444184525757726,-0.058361804226437,0.0034707961579654167,-0.15636766327379026,-0.05476413333357155,-0.1317241699757098,-0.024724000842613725,-0.12620743206286,-0.10719250579585804,-0.00934919881105123,-0.09910859639271463,-0.07110693607759548,-0.0596727800036722,0.016507752860721307,0.06737890787365648,0.059781062252884966,0.0,0.0,-0.0002214600536275535,-0.0013358776430246744,0.0,0.0,0.0,0.025520000457763672
2018-01-16,-0.1953461973116677,-0.26211101315602736,-0.28995074548597777,-0.16854801354629112,-0.30790302377966927,-0.1844000359430501,-0.1381299667962883,-0.19092771540910614,-0.2745091306463555,-0.28015433274764046,0.027348903813898984,-0.2967025326134691,-0.213444483635137,-0.0576894269080884,-0.05151284939267914,0.15492049034191238,0.061944411661650906,-0.003524487622672101,0.14763779749288775,0.0028240552538485453,0.0007495671909707458,0.001499924976286815,0.0031050146875564177,-0.008864750893754492,0.025439999103546142
2018-01-17,0.004164475271549062,-0.01355471182796042,0.022408761674648225,-0.02627391241677912,0.12107890078540584,-0.037430310242511755,-0.0764342939089564,-0.00963721980869292,0.4302467287686482,0.3878835492620216,-0.018972161521526254,0.10778127616333788,0.074271756849932,0.13131747072362465,-0.10529128551780725,-0.09411677925942033,-0.09997408779394776,0.009415051560751175,0.021440823608199766,-0.002548303412708508,-0.003596343456246265,0.0019469638598204053,-0.0009928862645609549,0.0037659137014074417,0.02578000068664551
2018-01-18,0.04886494772885319,0.004976946270907501,0.005435390198235579,0.02558861620270214,0.041971802772231115,0.02172051200086278,0.06526441895468471,0.03388984819666807,-0.04141318663260163,0.09991667936788251,0.00845720589192589,0.2221780348069886,0.04473760131327837,-0.02127303298329932,0.042986846261755,-0.03200227993695474,0.028777185957395236,-0.0016163897301626484,0.026028583004898964,0.002250312154787437,0.00015286589785779015,-0.008968609865470878,-0.012394030918562615,-0.0003126537030172516,0.026110000610351562
2018-01-19,-0.014162542052724936,0.007326025397573543,0.04623120544594217,0.01154694119247024,-0.012297688031845166,0.002721220335564878,0.0922766399487045,0.0006585815879167622,0.03433352151321234,-0.032219626201709484,-0.01815060444727501,-0.02789088756555247,0.0075310655935231135,0.014963686884237937,-0.02583362420058267,-0.012690492416543655,-0.03324101461454146,0.004385235112838837,-0.07774139022143589,0.007777093861359052,0.005765362540712138,0.004449490508342757,0.004854125029624123,-0.009069614138156656,0.0263700008392334
2018-01-20,0.08764365749167657,0.14833693150184857,0.08364453633279734,0.11129105236439107,0.07330707187500507,0.11168323698851568,0.4999292799540822,0.09356149557384885,0.08174337190611247,0.05841068535733562,-0.003414507139931078,0.017119269737584375,0.11360467349527222,0.09122026506553314,-0.037884751408254314,-0.07412754698514867,-0.08549067034089182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263700008392334
2018-01-21,-0.13335076656808798,-0.12572091268361196,-0.13106611626717934,-0.10071171594108497,-0.15589488710745525,-0.09139078572320014,-0.27185436776451055,-0.0976077851074778,-0.18223426912100704,-0.16449341676369655,-0.0012475709756191167,-0.12579335928225832,-0.13178049610876574,-0.06904088729838823,0.0167808831571042,0.09633325159787226,0.08446805974677264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263700008392334
2018-01-22,-0.06964705932672621,-0.08708571766224749,-0.07489891661167858,-0.05764598936801968,-0.05567241528601896,-0.04413188916371513,-0.09570547237709226,-0.05468414385239195,0.0007468130199232981,0.00317476000382233,0.005179767562029092,-0.016441593678290234,-0.04556765472836715,-0.005273415927934046,-0.02064931718325958,0.024059954857781195,0.01656714908921264,0.008066726499347698,-0.021295538158310312,0.004442216957699641,0.0028011293576803986,-0.000750807103888973,-0.0025920839246863503,0.001893683897817633,0.026649999618530273
2018-01-23,-0.012950989880883279,-0.0002836656526503667,0.006062448206711091,-0.005763214020962026,-0.009058543387440388,-0.01697566502561354,-0.0011720360672625718,-0.012227172254921648,0.19697545550133366,-0.03976919182919214,9.844752989707217e-06,-0.014940880148972324,0.007492199182761348,0.029837217071099487,-0.03568476494229305,-0.01280918044861759,-0.0443347255995134,0.0021743654797181655,0.006346387143536081,0.0019125441193015291,-0.001214449767206971,0.0036065269139398115,-0.004488820194846754,0.01543549403572797,0.02624000072479248
2018-01-24,0.10502779422376829,0.010897613490928215,0.0408752521025848,0.04517684133384825,0.06144168124315175,0.07356407599377568,-0.011290451455280515,0.012260443019507905,-0.06839238022545524,0.026964404495729788,-0.0075279001111379085,0.015017890264721778,0.025334605364678565,-0.0400421072064965,0.04196628036123147,-0.015252442733122396,-0.0006342185124798283,-0.0005599757022828333,0.03333332187778648,-0.0079160600198116,-0.007244395217732347,0.015123211784551671,0.03381784101482044,0.01768263328778019,0.026540000438690186
2018-01-25,0.02456892563003188,0.0018241324516470314,-0.029371841658451525,-0.008803281560753051,0.08245090751354289,-0.002597328929434206,-0.0408973544948088,0.0015834680442619042,0.052430674584143855,-0.023501581242070912,0.002116282606428932,-0.03309875033806642,0.0022253543838726317,0.020179373517826726,0.001658886104664557,-5.88751580957959e-05,-0.02433217526921096,0.0006026209018938911,0.00959020524118448,-0.0035875045878309697,-0.0025386330727109607,0.0047938637679492135,0.007231068209417213,-0.0015241346317761417,0.026210000514984132
2018-01-26,-0.022138227578589742,-0.023274773351990907,-0.0007711061285274878,-0.007815691506385392,-0.0560845204092596,-0.0008143569100351744,-0.06651966888895577,-0.019625951790989693,-0.04040554768608129,-0.03106185566116726,0.004546874523901234,-0.07236534368455483,-0.028027514089386325,-0.02293574441737552,-0.0035199489314848426,0.023275750704649618,0.017292273684940317,0.011841196508761032,-0.04317789320329979,0.004754627282603785,0.008746233358674305,-0.007927223014231655,-0.009629116282840577,0.00961681014920246,0.026619999408721923
2018-01-27,-0.010505598542980943,0.015418654587142644,0.0026327737657958483,0.024106181433931617,0.018792331857634625,0.04918629242893857,0.09976995399499744,0.023492979328447072,0.01915999977428573,0.02689477393698958,-0.0107704345676779,0.0015115753768826234,0.021640790281198908,0.024561317264101212,-0.010178638849766813,-0.014890463240941053,-0.008812350738669102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026619999408721923
2018-01-28,0.08665721624081768,0.0722202064094053,0.021670562773615565,0.03020790716258781,0.012477928772960167,0.1255025158458094,-0.025713658116138127,0.07175239538927891,-0.008453056304410067,-0.0427786086811649,-0.004565494093450195,0.1480506395260377,0.04058571291044577,-0.054669689997581115,0.10630113522553171,-0.01972072425481906,0.056533563033242445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026619999408721923
2018-01-29,-0.07024166840291157,-0.05102934021564065,-0.057288707388239546,-0.041565158037780714,-0.06671126784944015,-0.051083076311750575,-0.08268327444580725,-0.06293556692855806,-0.03256585171409787,-0.022810869350066376,0.006603053575461981,-0.05403691569903524,-0.04886238689732217,-0.008520616373225778,-0.0219035871826945,0.03142259116988656,0.019556986690548735,-0.006731974332887192,0.24909749529661251,-0.0011980756625042943,-0.0013673093924521096,0.0,0.0,-0.008769305056048449,0.026989998817443846
2018-01-30,-0.14648656206972932,-0.11259758630588468,-0.11859451660227893,-0.10535219581320587,-0.13535243313195677,-0.09407454738556376,-0.14466431424442783,-0.09021050046314605,-0.15744236076046247,-0.15999749245320383,-0.008874532732583318,-0.14004086882493805,-0.11780732589894842,-0.031140243988463726,-0.011197890198155577,0.07948674913800034,0.0486496654408841,-0.010898815620283941,0.06864160395890595,-0.009961471373737374,-0.008658748647885739,-0.011985758704125549,-0.0212288276291005,-0.016168358725858534,0.027260000705718993
2018-01-31,-0.023684283953227747,0.011111465286974598,-0.009394930023308934,0.011359232053877344,-0.0023239776689740754,0.04404699102430554,0.03915694268424352,-0.011647202499961207,0.12662015219051082,0.012890331395678079,0.0038398865435336216,0.020929890207596502,0.018575374770104004,0.021451820922615904,-0.01991097930401926,-0.017309442018755266,-0.012801403543127652,0.0004889853730833948,-0.08451656546477693,0.0007042459451029881,0.001488987673033959,0.0026958031452164466,0.011226707768143163,0.0035659435183503785,0.027200000286102297
2018-02-01,-0.18802271636905377,-0.14294267697584429,-0.14617862845466256,-0.1027834196380305,-0.16322799186789605,-0.07289572234891606,-0.16092820263269414,-0.1288881067269878,-0.20248451294034941,-0.15108161624542393,-0.003367753817388519,-0.17193883107844932,-0.13622834825797467,-0.04406100594711582,-0.022548424708145304,0.09372453162774566,0.06836565868866178,-0.0006480882520516484,-0.005169844536294876,-0.008849369560376519,-0.004994658854779677,0.003958214210698197,-0.004998863063259029,0.01653019680725243,0.027730000019073487
2018-02-02,-0.07384406377739039,-0.0652960038699264,0.014339330378256188,-0.037052347802326024,-0.11016107399329333,-0.11671125431276863,-0.049530388063011466,-0.07672684239557959,-0.06528643964079384,-0.1174205812152278,0.003858355876695585,-0.08077258091024009,-0.06455032414380048,-0.03237312810500985,-0.0391682087137788,0.039996542245066734,-0.0052202518831109615,-0.02120854792396809,0.2850778858789582,-0.015114558788864363,-0.016421121343832223,-0.007885217043241521,-0.025820740427434208,-0.005319241448063616,0.028540000915527344
2018-02-03,0.12368191535091899,0.06830430037695923,0.010089752558007259,0.03897292486481896,0.15396656541438292,0.052669578780531134,0.0484942889940736,0.219753557875479,0.11357558765851827,0.09002676978912705,0.010661668624716958,0.04437130108354692,0.08121401761425669,0.06894565480766665,0.044008547579588886,-0.029592777302464297,-0.017506066727504835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028540000915527344
2018-02-04,-0.13566115556832914,-0.08418074272470533,-0.13241865624339744,-0.09786476110758924,-0.1481409709235838,-0.13416434481221196,-0.16234833263601212,-0.07628708956952024,-0.09335147867080007,-0.1470363788758825,0.008808517837224805,-0.11724565304654255,-0.10999092052844579,-0.017133156743276423,-0.01559090127323949,0.08192883491487532,0.05089510657120043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028540000915527344
2018-02-05,-0.13691430317057895,-0.23852046441145214,-0.2073158467187709,-0.15968807377551097,-0.19686298433297011,-0.16381210682223524,-0.21379187698009317,-0.15331864888506974,-0.2614067884275335,-0.2048875322340291,-0.013683405547946892,-0.1518984159924298,-0.17517503727488504,-0.07257935720727918,-0.005326798085597079,0.11197727885398873,0.05643817402021517,-0.04097922480422822,1.1559792516603906,-0.012633117264456484,-0.014753065739647853,-0.0005248190728807112,-0.0022187967622655513,-0.01986242143588357,0.027939999103546144
2018-02-06,0.12946168633090172,0.09816398572841001,0.23621368951048982,0.11483809805022926,0.23436174449402958,0.13635774150215973,0.24521382244935008,0.14091594371159055,0.26364750402862724,0.2094426799857021,0.013833035950649997,0.12228120182370827,0.16206092779715403,0.07312670453826181,-0.039360945969454,-0.12122755324367385,-0.11738135490155506,0.017440920592313836,-0.196677390477199,-0.024103374809338107,-0.023462732947942655,-0.005176312388644022,-0.00546905484736393,-0.01184726606629738,0.027679998874664307
2018-02-07,-0.07925830017155033,-0.016998026758077378,-0.023385636224126816,-0.01711377293171268,-0.014675538398851273,-0.04545834775929625,-0.11399699557535925,-0.03348458626549955,0.06744276849679354,-0.10230832571400972,-0.008603193414946309,-0.06761779566308579,-0.037954812531643484,0.004569390324952419,-0.019644589127245322,0.028279070882499067,0.0012287865758491695,-0.005001588416939429,-0.07505003450150693,0.01755567112856471,0.018228071680660207,-0.010934318880138072,-0.020667207781355224,-0.025240550394805217,0.028440001010894774
2018-02-08,0.04739945862504902,0.34093284597466855,0.061827002156986,0.08453807822469184,0.06260180583820274,0.08022927163784144,0.09106061640343865,0.0814960619488958,0.12591309574233822,0.12151106682940882,0.017485576794877167,0.11240299769212592,0.10228315648904368,0.06993885126756356,0.04817244668717266,-0.05150284042955902,0.04175374295898053,-0.03753641975808808,0.20663539981343337,-0.02235331399631113,-0.01982909273367739,0.0040409034208446215,0.006664186462108201,-0.010357653020969804,0.028510000705718994
2018-02-09,0.09820405794446363,0.021446974451293732,0.13204120476620806,0.057030488314931294,0.09505038545048095,0.08077453830337444,0.05866007286300934,0.09690493623336005,0.15202499404921732,0.30614025228711017,-0.016488252285504656,0.18523766455409452,0.10558560974433656,0.03223798562281738,-0.006890410122948415,-0.0912138207085238,-0.0363784180860843,0.014936090208494734,-0.1315002910616373,-0.015192626610583182,-0.01406729695380593,-0.0028856016080763824,-0.012136812812557185,-0.03188880971841357,0.028289999961853027
2018-02-10,0.03644000148249815,-0.04176473570782979,-0.04876338400962765,-0.013171607575021227,-0.0021999702349299044,-0.02653121513593726,-0.03520263085827968,-0.05097282576677631,-0.08331718207224448,0.015239301439728958,0.0015866656325225215,0.12186562557278946,-0.010565996436092268,-0.04494068819459253,0.035199310348149646,0.0007586689243079172,0.025110617641807945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028289999961853027
2018-02-11,-0.08895164362450625,-0.0315515203860548,-0.059535599491756686,-0.05705588715872301,-0.006614555662624144,-0.0531778340118092,-0.008852668044325607,-0.04243762076536073,0.032153836225994104,-0.1293250017708879,-0.004432609161952872,-0.062181238113751314,-0.04266352849714653,0.023117880193206704,-0.024835774167097483,0.02416337456162645,-0.015445992146831601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028289999961853027
2018-02-12,0.039338091197108405,0.05442496857364176,0.07094380220338836,0.09798315081177211,0.10411626348348269,0.06634301285442423,0.17811785121533275,0.08440827106425108,0.06535738205259078,0.08761579317114188,0.0008396238513777021,0.07653156257401172,0.07716831442104362,0.03701021434472639,-0.012670335256234247,-0.04246588717936539,-0.028152913075467495,0.013914584754042503,-0.11871985268389751,0.012705994272294019,0.011980228839569174,0.008453260065734547,0.026805729383952093,0.001520272828176017,0.028570001125335694
2018-02-13,-0.02862500884031227,-0.04044680104405951,-0.03600864953958527,-0.03677344497335466,0.030336231774046096,-0.026992962429639222,0.16414430762037435,-0.012453074778420059,-0.084849557636125,-0.05984900925094405,0.001009850211511898,-0.04958321795723042,-0.015007611403644844,0.028975921702246964,-0.026825438851242223,0.0049285961486006825,-0.03653940650421157,0.0026129297463290957,-0.024990288236790614,-0.00811105718381211,-0.005996004690105083,0.002945192990387202,-0.0024776628824754177,-0.0016866636409879066,0.028399999141693114
2018-02-14,0.06320146692501294,0.10575662034128719,0.15732222670518947,0.10424378247495736,0.193685689208015,0.0926379625188114,-0.004390675735271632,0.33722120653589616,0.07084070015008437,0.05950729179411951,-0.0003296087622584043,0.11116302761256547,0.10757164081403407,0.03906366246997538,0.07526742929786084,-0.029250430909954328,0.028983617002937168,0.013402458257245842,-0.22867437891433284,0.008650330020594899,0.010964356475763326,0.02063099534504098,0.02126369617751478,0.023821589459808834,0.029130001068115235
2018-02-15,0.03139272483556499,0.009939321036485094,0.05100661848444221,0.07075267978887334,0.09167902029847297,0.01452534206013456,-0.005282837109568006,0.05655726596339261,0.10849003209641817,0.012190886095371667,0.0046364132650758005,0.004589936535951189,0.03753978361255122,0.0161116622350884,-0.013529736722225908,-0.012290177823379968,-0.028623618612747297,0.012069112762299383,-0.006749795772083567,0.0058756092231559975,0.011085648448374119,-0.0025083175315843143,-0.004804803377787992,0.0122112491270574,0.028910000324249268
2018-02-16,-0.013577059766042954,0.12820802659228803,0.024745925459137563,0.006639518158486624,-0.04260239953422462,0.007720591228886686,0.13158225510890786,0.02084053371715533,-0.01670500625328719,0.12803249694039232,-0.003292154721549312,-0.007699240761373627,0.03032445718073139,0.05580305449561446,-0.017542748093871522,-0.023358640042193676,0.008714136032750824,0.0003734693722488025,0.017250388822956486,0.010965847983610333,0.01130872804180294,0.0008135312519776949,-0.004887687329893864,0.005542878248159688,0.02877000093460083
2018-02-17,0.03980341876872506,-0.0005217990909135439,0.043538378929055765,0.0858714440383399,0.0021324824235042783,0.03167194539964835,0.05137209087129957,-0.0028636587331446473,0.058415374345315296,0.046998079645456325,0.001596674083393479,0.05882969737143129,0.03473701067100926,-0.017629831521512762,-0.012728481889645302,-0.018546155664074457,-0.009954965222787524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02877000093460083
2018-02-18,-0.08160609147489917,-0.041208241065948004,-0.0844275885711806,-0.050473816513253555,-0.08866504175163159,-0.05152776646470214,0.13275198848478076,-0.05983049321402312,-0.10394666153488408,-0.09666027061505544,0.0014845042178732726,-0.0701422274501502,-0.04952097549608949,0.013189044426591821,-0.03116249198379236,0.030640130757340428,-0.00010432777880435562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02877000093460083
2018-02-19,0.015180854014620548,0.031805937528518013,0.034879988736691736,0.06382797366007709,0.04249688393298223,0.02158622791762088,0.01654195711203621,0.03393506258171852,0.0028051461904574637,0.039027534451200774,-0.004556373259710256,0.021384068687427593,0.026576271796136735,0.002384963673364271,0.0020924973509493586,-0.007013666530453832,0.005616183521917669,0.0,0.0,-0.0055474522863177,-0.0048091483927225065,0.0,0.0,0.0,0.02877000093460083
2018-02-20,-0.03242381917078763,-0.07560744449382784,-0.10574413195848731,0.01589270609507487,0.05928027413730974,-0.051378130406813494,-0.09612559277547661,0.04390801807930145,-0.09746276353544636,-0.09081911287466482,0.0,-0.04802433643597759,-0.03987536111164963,-0.005858151597635544,0.019793908484164652,0.05780229343112108,0.03529367546687053,-0.005841389459353419,0.058581775469182196,0.008008133937150497,0.006407635654345434,-0.018031261619999017,-0.01617253445337752,0.003566816141611806,0.028929998874664308
2018-02-21,-0.037853172777923993,-0.07772445852932264,-0.05287690271298873,-0.06254985596523333,-0.07231462476424011,-0.05070519909053717,-0.06608844050103846,-0.08374021624858463,-0.04493589688132771,-0.04867584894818844,0.0003597925831499982,-0.06798778823145024,-0.05542438433897379,-0.020311059946286424,-0.019789342386702866,0.026141733593303774,-0.0022441467194925374,-0.0054965031281792864,-0.02815533558085659,-0.0014323293500367873,0.0023271048594686317,0.0009030336602811051,0.010898073839072042,-0.0035541391806128697,0.02943000078201294
2018-02-22,-0.07290623603939972,-0.06799594436147571,-0.050823003493834285,-0.06411363144322124,-0.04892875262071561,-0.043679181095690245,-0.07916240605919023,-0.08457387755621648,-0.011033525774089004,-0.08761777219123523,0.003116922093025387,-0.07248645146247656,-0.05668365500037658,-0.013070116186887602,-0.023404939596075647,0.028572612984193592,-0.002384575840230038,0.0009735510790762625,-0.06493512061359841,0.0005335255999405764,0.0013315413684917843,0.0004511094631109991,-0.0015056383035670917,0.017671857120539425,0.029170000553131105
2018-02-23,0.021863411080941697,0.042001140733661124,0.08850826300758574,0.02959516335582202,0.06215049363519354,0.06316586437308924,0.12105865847436958,0.07168680840691244,0.036492398771319046,0.05411315122513094,-0.0025097006179688464,0.060594290804875994,0.05405999527091104,0.021047559873706802,0.0015666169097865584,-0.040353369942233694,-0.021925717151149923,0.01602837635051313,-0.11912391154018309,0.002759323520777013,0.0015332047676772653,-0.001803715961294583,-0.006212717168127546,0.01242629876706336,0.02871000051498413
2018-02-24,-0.06456617455633762,-0.060942263606021174,-0.056767871891860944,-0.04737642731178393,-0.04873641392189987,-0.02739448259759092,-0.03531905075772579,0.0005398302505417174,-0.05447006595459758,-0.045387721269213976,0.0012680649262573063,-0.04450392248337898,-0.040304708264467644,-0.0008291452240369312,-0.004475036880128708,0.030332990231237665,0.0222370486128217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02871000051498413
2018-02-25,0.06522975441132317,-0.012713001832788673,0.0223902869887056,-0.015116557715992629,-0.02877925100549039,0.0051099419228730625,0.03803168186683181,0.05277864401938692,-0.002754045249907855,-0.025556497595522587,-0.0024929770606169077,-0.011436523218001926,0.0070576212942333,-0.007112732520963524,0.01798791555971261,-0.0054378290096167865,-0.016135431049815824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02871000051498413
2018-02-26,-0.01656235121924854,0.06150588618064767,0.05945695272339924,0.07263210586495439,0.03207422073572519,0.029006528040185664,0.0232804901144672,0.0022088649426779128,0.05111837633075145,0.047288387803823495,-0.0007787083534926964,0.014172960723882744,0.03128364282398114,0.009924789721402021,-0.018709376895031687,-0.01461189286026338,-8.226483720962657e-05,0.011757015343810906,-0.04184351667437969,0.00631126642461588,0.00505694503953813,0.0018822467187973313,0.004005825771642213,0.005664840514138403,0.02858999967575073
2018-02-27,-0.008272878226815772,-0.0031186222423000842,0.07650528467009887,0.03462041028492213,-0.0075721563790343005,0.010295476532552472,0.047018849727585854,-0.01974550592826474,0.007728988712041751,0.023031352853179365,0.0009594002952082459,-0.0099847197763967,0.012622156710231425,-0.009463344506060234,-0.03029313727164589,-0.013381077994236804,-0.020910544506488393,-0.012706888443829278,0.17658227393497672,-0.0014870444058361354,-6.167174841875678e-05,-0.011422523280690933,-0.011848576210697126,-0.01408232714798463,0.029079999923706055
2018-02-28,-0.06841292793496956,-0.03409109046153491,-0.02079754225259811,-0.030552997565149287,-0.04339532280963032,-0.02626318896272517,-0.08634492572564934,-0.06326896621296807,-0.06034871291066124,0.014486010436323138,-0.0016161740122984103,-0.045098511364116134,-0.038808695814664784,-0.013370277598710678,-0.01775777255683668,0.020719506711085994,0.022378064896903048,-0.011095788639207016,0.06777838722644836,-0.0055147202880863055,-0.004386273891167192,0.0,-0.0013459724443792842,-0.0217425641704323,0.02868000030517578
2018-03-01,-0.026182063784659704,0.07288068634947664,0.006849823201780847,0.05319339372337972,0.03273510535837776,0.019879628136155958,0.0024461940488080813,0.03378592662800961,0.09974340665401127,0.12680510080326202,0.001518663824062516,0.026270684769178265,0.037493879142653584,0.04781104832867463,-0.021655716296196923,-0.016486475759528753,0.011469670809380137,-0.013324399541987275,0.13198986808738677,-0.011573280666307917,-0.010888127452423624,-0.00957808862480991,-0.00759609449204568,-0.010545063556421708,0.02803999900817871
2018-03-02,-0.03578546345028155,-0.012957450666415737,-0.027108263456470327,0.012364203326180156,-0.11794050189969574,-0.017595717322276716,-0.015568590982782404,0.013377829586933787,-0.03409453238476201,0.08393552388766956,-0.000689693714266415,-0.019607991690314464,-0.014305887397206821,0.0008625339747294625,-0.015188170365107336,0.018466706938791298,0.04191466702143851,0.005071602744632031,-0.12817086109366038,-0.021890677118276414,-0.023938915483353918,0.013968801006093878,0.011851816443369634,0.004262966295752735,0.028570001125335694
